"DOC_CASE_NUMBER","SOURCEIDFULL","AGENCY","DOC_DTG","State","bigram","DOC_FORM_TYPE","DOC_OFFICE_LOCATION","COUNTRY","Unique_Cases"
84177,498967,"USSS",2016-11-02,"MI","continually bursting","","","",2
84177,498967,"USSS",2016-11-02,"MI","friend lady","","","",6
13239,311685,"DOL",2016-11-02,"NC","natural return","","","",1
130871,309668,"USSS",2016-11-02,"CA","harriet smith","","","",28
145287,251595,"ATF",2016-11-02,"ND",NA,"","","",NA
130495,408689,"USPIS",2016-11-02,"TN","miss bertram","","","",49
7662,482567,"DOL",2016-11-02,"OR","robert martin","","","",28
54916,148397,"USSS",2016-11-03,"LA","time walking","","","",2
147952,273557,"DEA",2016-11-03,"WA","earthly happiness","","","",2
76991,11419,"DOL",2016-11-03,"WV","emma procure","","","",1
123698,157369,"USPIS",2016-11-03,"NV","fresh reason","","","",3
123698,157369,"USPIS",2016-11-03,"NV","replied gravely","","","",2
123698,157369,"USPIS",2016-11-03,"NV","knightleys commanded","","","",1
73990,188241,"USPIS",2016-11-03,"NM",NA,"","","",NA
115938,177030,"USSS",2016-11-03,"MT","consideration nay","","","",1
93999,77088,"ATF",2016-11-03,"MD","command mary's","","","",1
112624,292235,"USPIS",2016-11-03,"CO",NA,"","","",NA
76823,334515,"USPIS",2016-11-03,"FL",NA,"","","",NA
133971,484703,"DOL",2016-11-03,"AZ",NA,"","","",NA
61834,112672,"IRS",2016-11-03,"MT","removal promised","","","",1
33849,91946,"USPIS",2016-11-03,"KY","fanny rising","","","",2
33849,91946,"USPIS",2016-11-03,"KY","daughter's absent","","","",1
38012,377200,"IRS",2016-11-03,"CT",NA,"","","",NA
101790,118794,"IRS",2016-11-03,"LA","colonel fitzwilliam","","","",27
101790,118794,"IRS",2016-11-03,"LA","solicitude alternately","","","",1
101790,118794,"IRS",2016-11-03,"LA","cousinly notice","","","",1
139351,157721,"IRS",2016-11-03,"KY","miss margaret","","","",1
139351,157721,"IRS",2016-11-03,"KY","positive happiness","","","",1
137073,127018,"FBI",2016-11-03,"MT",NA,"","","",NA
19358,339138,"IRS",2016-11-03,"IN",NA,"","","",NA
61511,300374,"USSS",2016-11-03,"NJ","dear miss","","","",57
75938,425311,"USPIS",2016-11-03,"MO","continued lizzy","","","",1
13552,164128,"DOL",2016-11-03,"NC","impassioned descriptions","","","",1
53557,316655,"FBI",2016-11-03,"NV","pattern gown","","","",2
57489,141826,"USSS",2016-11-03,"KS","evening afforded","","","",1
110293,310615,"ICE",2016-11-03,"AR","farm houses","","","",1
110293,310615,"ICE",2016-11-03,"AR","equally sanguine","","","",2
110293,310615,"ICE",2016-11-03,"AR","tom understood","","","",1
34582,331958,"DOL",2016-11-03,"OK","manners recommended","","","",5
34582,331958,"DOL",2016-11-03,"OK","trinket box","","","",4
34582,331958,"DOL",2016-11-03,"OK","bath life","","","",4
34582,331958,"DOL",2016-11-03,"OK","friend's accounts","","","",3
34582,331958,"DOL",2016-11-03,"OK","unknowingly fell","","","",3
22470,443383,"ATF",2016-11-03,"AL","considerable fortune","","","",1
96556,363157,"ATF",2016-11-03,"IL","usual restraints","","","",1
5696,45602,"DEA",2016-11-03,"NE","laughed heartily","","","",5
5696,45602,"DEA",2016-11-03,"NE","fanny taking","","","",1
27479,476288,"FBI",2016-11-03,"MT",NA,"","","",NA
78125,457322,"DEA",2016-11-03,"WA",NA,"","","",NA
128774,56095,"DOL",2016-11-03,"OR","servant's report","","","",2
128774,56095,"DOL",2016-11-03,"OR","miss woodhouse","","","",172
128774,56095,"DOL",2016-11-03,"OR","left home","","","",4
38996,208837,"ICE",2016-11-03,"AK","cousin brought","","","",1
68524,185555,"DEA",2016-11-03,"NJ",NA,"","","",NA
11150,19171,"IRS",2016-11-03,"SC","ungracious sensation","","","",1
29670,156227,"FBI",2016-11-03,"KS",NA,"","","",NA
123161,244948,"USPIS",2016-11-03,"NJ",NA,"","","",NA
36283,328307,"FBI",2016-11-03,"SD",NA,"","","",NA
9232,242363,"USSS",2016-11-03,"ME",NA,"","","",NA
101305,70293,"IRS",2016-11-03,"IN",NA,"","","",NA
18344,172620,"ICE",2016-11-03,"MD","bowling green","","","",4
70971,264441,"FBI",2016-11-03,"CA",NA,"","","",NA
36908,137207,"ICE",2016-11-03,"CA","aunt norris","","","",23
36908,137207,"ICE",2016-11-03,"CA","price plaintively","","","",1
36908,137207,"ICE",2016-11-03,"CA","dressing closets","","","",3
46389,57544,"DOL",2016-11-03,"SD","superior claims","","","",2
109974,440401,"FBI",2016-11-03,"MN","bates's powerful","","","",2
25005,336275,"USPIS",2016-11-03,"MO","unpleasant feelings","","","",2
55842,480773,"IRS",2016-11-03,"AR","continual engagements","","","",2
10267,497138,"DOL",2016-11-03,"WV","homely pursuits","","","",1
109148,244937,"USPIS",2016-11-03,"OR","miss bingley","","","",81
109148,244937,"USPIS",2016-11-03,"OR","weeks passed","","","",1
109148,244937,"USPIS",2016-11-03,"OR","voluntarily bestowed","","","",2
20328,262997,"DEA",2016-11-03,"OR","ill natured","","","",13
20328,262997,"DEA",2016-11-03,"OR","lady russell","","","",132
60141,243524,"USPIS",2016-11-03,"IL","cried emma","","","",28
60141,243524,"USPIS",2016-11-03,"IL","cautiously gallant","","","",1
60141,243524,"USPIS",2016-11-03,"IL","slight blush","","","",1
129152,433413,"ATF",2016-11-03,"UT","naturally flow","","","",2
129152,433413,"ATF",2016-11-03,"UT","moment catherine","","","",5
102271,298390,"ICE",2016-11-03,"WA","ablest defence","","","",1
102271,298390,"ICE",2016-11-03,"WA","iron gate","","","",3
102271,298390,"ICE",2016-11-03,"WA","superior creature","","","",3
123026,165108,"ICE",2016-11-03,"UT","sir thomas","","","",312
123026,165108,"ICE",2016-11-03,"UT","lady russell","","","",132
131304,333553,"USPIS",2016-11-03,"GA","bear roast","","","",2
131304,333553,"USPIS",2016-11-03,"GA","colonel campbell","","","",24
132740,10518,"DEA",2016-11-03,"WV","fanny price","","","",16
132740,10518,"DEA",2016-11-03,"WV","quiet cheerfulness","","","",3
141997,239222,"DEA",2016-11-03,"KS","utmost confusion","","","",1
93378,444263,"ICE",2016-11-03,"AR",NA,"","","",NA
135283,175976,"USPIS",2016-11-03,"WY",NA,"","","",NA
14695,58422,"DEA",2016-11-03,"NM",NA,"","","",NA
51436,406795,"ICE",2016-11-03,"HI",NA,"","","",NA
1525,46911,"DOL",2016-11-03,"MO","comfortless hotel","","","",1
1525,46911,"DOL",2016-11-03,"MO","earnestly invited","","","",1
108634,212893,"USSS",2016-11-03,"RI","frances fared","","","",1
108634,212893,"USSS",2016-11-03,"RI","beauty genius","","","",1
126431,95226,"DEA",2016-11-03,"MD",NA,"","","",NA
29864,17979,"USSS",2016-11-03,"GA",NA,"","","",NA
105855,220980,"DEA",2016-11-03,"WV","elder miss","","","",4
105855,220980,"DEA",2016-11-03,"WV","elizabeth easy","","","",1
105855,220980,"DEA",2016-11-03,"WV","submitted quietly","","","",1
63939,35299,"DEA",2016-11-03,"GA","ill wind","","","",1
63939,35299,"DEA",2016-11-03,"GA","lady bertram","","","",124
145473,46450,"ICE",2016-11-03,"KS","ill natured","","","",13
145205,423832,"IRS",2016-11-03,"KS","needless cares","","","",1
145205,423832,"IRS",2016-11-03,"KS","stood forward","","","",1
57338,271596,"DOL",2016-11-03,"MA","sir cried","","","",7
125230,7520,"USPIS",2016-11-03,"VT","suddenly exclaiming","","","",1
13023,7945,"DOL",2016-11-03,"OH","fine gentleman","","","",2
96955,348805,"DOL",2016-11-03,"CO","grew sick","","","",2
96955,348805,"DOL",2016-11-03,"CO","true style","","","",2
149887,256785,"FBI",2016-11-03,"OR","pleasure anxious","","","",1
149887,256785,"FBI",2016-11-03,"OR","benwick's manners","","","",2
142157,27887,"USSS",2016-11-03,"WI","mirth continually","","","",1
33196,470613,"USSS",2016-11-03,"PA","dear emma","","","",36
99303,352742,"DOL",2016-11-03,"NH",NA,"","","",NA
13455,100728,"FBI",2016-11-03,"WA",NA,"","","",NA
17492,285426,"IRS",2016-11-03,"WV",NA,"","","",NA
10177,473800,"USSS",2016-11-03,"NM","bingley's connections","","","",1
46418,51776,"ATF",2016-11-03,"UT","miss fairfax","","","",118
123503,145025,"ATF",2016-11-03,"NV","mutual thoughtfulness","","","",1
123503,145025,"ATF",2016-11-03,"NV","listener cousin","","","",1
127229,266841,"FBI",2016-11-03,"KS","sisters grown","","","",1
127229,266841,"FBI",2016-11-03,"KS","graceful acknowledgments","","","",1
127229,266841,"FBI",2016-11-03,"KS","isabella talked","","","",1
31015,41086,"ATF",2016-11-03,"AK","private theatre","","","",1
50336,108826,"USPIS",2016-11-03,"CA","garden door","","","",2
50336,108826,"USPIS",2016-11-03,"CA","pleasantly removed","","","",1
9790,564,"ATF",2016-11-03,"NV",NA,"","","",NA
140223,273067,"DOL",2016-11-03,"MS","smiling penetration","","","",1
149004,312789,"USPIS",2016-11-03,"TX",NA,"","","",NA
148837,135885,"DEA",2016-11-03,"NJ",NA,"","","",NA
128271,150951,"DEA",2016-11-03,"NC","inimitable figure","","","",2
37980,185762,"IRS",2016-11-03,"AR",NA,"","","",NA
80479,137528,"DEA",2016-11-03,"TN",NA,"","","",NA
138138,110807,"ATF",2016-11-03,"ID","captain wentworth","","","",185
80930,372640,"DEA",2016-11-03,"MS","wind watching","","","",1
417,95394,"DEA",2016-11-03,"NY",NA,"","","",NA
17441,190768,"DEA",2016-11-03,"TN","view till","","","",1
90247,1479,"FBI",2016-11-03,"VA","weakened stomach","","","",2
90247,1479,"FBI",2016-11-03,"VA","encouraging assurances","","","",2
90247,1479,"FBI",2016-11-03,"VA","wimpole street","","","",12
90247,1479,"FBI",2016-11-03,"VA","bursts perseverance","","","",2
95501,293259,"USPIS",2016-11-03,"CT",NA,"","","",NA
146689,205690,"ICE",2016-11-03,"MI","sir william","","","",44
57550,149762,"DEA",2016-11-03,"FL","party lady","","","",2
137892,358928,"DEA",2016-11-03,"NY",NA,"","","",NA
62179,232713,"IRS",2016-11-03,"AK","_mr bertram","","","",NA
14504,31067,"USPIS",2016-11-03,"ID","justly concluded","","","",2
14504,31067,"USPIS",2016-11-03,"ID","squire's house","","","",2
60501,494861,"DOL",2016-11-03,"VT","measure quieted","","","",1
60501,494861,"DOL",2016-11-03,"VT","offend _me_","","","",1
60501,494861,"DOL",2016-11-03,"VT","dalrymples considered","","","",1
8511,348639,"DOL",2016-11-03,"NM",NA,"","","",NA
59812,231964,"FBI",2016-11-03,"KS",NA,"","","",NA
144897,426619,"ATF",2016-11-03,"FL","strenuously recommended","","","",1
89223,415944,"IRS",2016-11-03,"KS","equally beloved","","","",1
95271,28899,"USSS",2016-11-03,"NE",NA,"","","",NA
100280,392454,"ICE",2016-11-03,"OH","absent sir","","","",2
100280,392454,"ICE",2016-11-03,"OH","married emma","","","",1
25462,142392,"FBI",2016-11-03,"IN",NA,"","","",NA
85806,401196,"FBI",2016-11-03,"AL","immoderately lazy","","","",1
35088,162504,"DEA",2016-11-03,"OH","crawford's retaining","","","",1
35088,162504,"DEA",2016-11-03,"OH","fairfax heavens","","","",1
71324,220578,"USSS",2016-11-03,"IN","speaking low","","","",6
108159,496280,"USSS",2016-11-03,"TX",NA,"","","",NA
131106,24276,"IRS",2016-11-03,"GA",NA,"","","",NA
79487,172291,"USSS",2016-11-03,"ND","valuable acquaintance","","","",2
79487,172291,"USSS",2016-11-03,"ND","hastily seizing","","","",2
79487,172291,"USSS",2016-11-03,"ND","common attachment","","","",2
25920,492865,"USPIS",2016-11-03,"GA","singularly strange","","","",1
3715,108332,"USPIS",2016-11-03,"ND","heavy melancholy","","","",2
3715,108332,"USPIS",2016-11-03,"ND","charles hayter","","","",35
36597,201509,"FBI",2016-11-03,"NE","harriet smith","","","",28
36597,201509,"FBI",2016-11-03,"NE","leave lyme","","","",2
17247,126887,"IRS",2016-11-03,"TX",NA,"","","",NA
4943,79438,"DEA",2016-11-03,"OR",NA,"","","",NA
31573,163895,"USSS",2016-11-03,"MN","unprejudiced person","","","",1
77596,490885,"DEA",2016-11-03,"IA",NA,"","","",NA
18342,180093,"ICE",2016-11-03,"AR",NA,"","","",NA
94412,409415,"IRS",2016-11-03,"NV","bath acquaintance","","","",1
121726,58758,"DOL",2016-11-03,"ND","usual elizabeth","","","",1
121726,58758,"DOL",2016-11-03,"ND","receive _more_","","","",1
121726,58758,"DOL",2016-11-03,"ND","flushed cheeks","","","",1
104006,376560,"FBI",2016-11-03,"MT","reviving question","","","",2
104006,376560,"FBI",2016-11-03,"MT","arch penetration","","","",2
80206,256977,"ATF",2016-11-03,"MI",NA,"","","",NA
61739,492589,"ICE",2016-11-03,"NV",NA,"","","",NA
99927,466718,"ICE",2016-11-03,"WI",NA,"","","",NA
97562,108646,"ATF",2016-11-03,"AZ","kitty left","","","",1
91964,317469,"IRS",2016-11-03,"KY",NA,"","","",NA
12997,122124,"ATF",2016-11-03,"NV",NA,"","","",NA
2150,65231,"ICE",2016-11-03,"OR","assisting marianne","","","",2
2150,65231,"ICE",2016-11-03,"OR","country family","","","",5
52,236516,"USPIS",2016-11-03,"ND",NA,"","","",NA
42875,240760,"ATF",2016-11-03,"CT","accustomary mildness","","","",1
42875,240760,"ATF",2016-11-03,"CT","norris paid","","","",1
42875,240760,"ATF",2016-11-03,"CT","harbour tom","","","",1
93220,357761,"USSS",2016-11-03,"SC",NA,"","","",NA
114410,419724,"IRS",2016-11-03,"UT","insuperable difficulties","","","",1
9128,53629,"DEA",2016-11-03,"WI","quick pace","","","",3
144922,358902,"DEA",2016-11-03,"PA",NA,"","","",NA
78104,25346,"DOL",2016-11-03,"NC","public blessing","","","",1
127413,120854,"ICE",2016-11-03,"KS","manly beauty","","","",1
127413,120854,"ICE",2016-11-03,"KS","ah dr","","","",1
57127,239958,"DOL",2016-11-03,"OK","fearful temper","","","",1
65935,192042,"USPIS",2016-11-03,"KS","dancer sir","","","",1
39634,319933,"ICE",2016-11-03,"AR","lady bertram","","","",124
69038,391320,"DEA",2016-11-03,"MN","conversation miss","","","",2
92798,366897,"USPIS",2016-11-03,"TN","parlour window","","","",1
92798,366897,"USPIS",2016-11-03,"TN","nervous agitation","","","",1
16317,498505,"USSS",2016-11-03,"ID","jane fairfax","","","",108
51554,294573,"IRS",2016-11-03,"NE","time named","","","",1
118979,310332,"USSS",2016-11-03,"NJ","elizabeth listened","","","",5
143426,18794,"DOL",2016-11-03,"ND",NA,"","","",NA
56152,325367,"USPIS",2016-11-03,"AR","elegance sir","","","",1
3894,427446,"ATF",2016-11-03,"MO",NA,"","","",NA
68279,39432,"DEA",2016-11-03,"NC","cried marianne","","","",30
68279,39432,"DEA",2016-11-03,"NC","afraid brother","","","",2
68279,39432,"DEA",2016-11-03,"NC","strange acquaintance","","","",2
82911,358295,"USSS",2016-11-03,"AZ",NA,"","","",NA
48916,458653,"FBI",2016-11-03,"TN","charming neighbour","","","",1
64320,337162,"DEA",2016-11-03,"AZ",NA,"","","",NA
14973,409159,"FBI",2016-11-03,"MO","subject dropped","","","",2
68028,224374,"ICE",2016-11-04,"MI","mother's illness","","","",1
103846,434803,"DEA",2016-11-04,"NY","left marianne","","","",1
103846,434803,"DEA",2016-11-04,"NY","america dr","","","",1
103846,434803,"DEA",2016-11-04,"NY","fire lighted","","","",1
124645,203374,"DOL",2016-11-04,"NE",NA,"","","",NA
91741,143005,"USPIS",2016-11-04,"NJ","domestic hours","","","",2
91741,143005,"USPIS",2016-11-04,"NJ","half past","","","",8
91741,143005,"USPIS",2016-11-04,"NJ","body's talents","","","",2
23095,437603,"DOL",2016-11-04,"NM",NA,"","","",NA
111451,353363,"ICE",2016-11-04,"SD","dear emma","","","",36
111451,353363,"ICE",2016-11-04,"SD","intimate friend","","","",16
15008,183982,"ICE",2016-11-04,"WA","jane testified","","","",2
3768,313955,"ICE",2016-11-04,"AK","thomas looked","","","",3
3768,313955,"ICE",2016-11-04,"AK","crawford's estate","","","",2
3768,313955,"ICE",2016-11-04,"AK","chapter xxxiv","","","",2
3768,313955,"ICE",2016-11-04,"AK","miss bates","","","",113
26454,357599,"IRS",2016-11-04,"SD",NA,"","","",NA
142405,228857,"USPIS",2016-11-04,"IN","miss bennet","","","",65
142405,228857,"USPIS",2016-11-04,"IN","charade remains","","","",1
142405,228857,"USPIS",2016-11-04,"IN","discovery emma","","","",1
107813,143583,"DOL",2016-11-04,"ID",NA,"","","",NA
52676,19104,"ATF",2016-11-04,"ID",NA,"","","",NA
130877,226179,"FBI",2016-11-04,"WV",NA,"","","",NA
94805,314249,"IRS",2016-11-04,"RI",NA,"","","",NA
14969,165469,"USSS",2016-11-04,"RI","arrangement previously","","","",1
33254,154490,"IRS",2016-11-04,"IN","collect round","","","",1
74428,373643,"ATF",2016-11-04,"RI","impetuous grief","","","",1
74428,373643,"ATF",2016-11-04,"RI","forlorn finding","","","",1
74428,373643,"ATF",2016-11-04,"RI","naturally easy","","","",3
74428,373643,"ATF",2016-11-04,"RI","visit ten","","","",1
63861,212258,"ATF",2016-11-04,"CA","taking patterns","","","",1
63861,212258,"ATF",2016-11-04,"CA","chest standing","","","",1
99861,494345,"USPIS",2016-11-04,"NH","trembling hands","","","",1
99861,494345,"USPIS",2016-11-04,"NH","giving ready","","","",1
29158,378777,"FBI",2016-11-04,"UT","middletons's approbation","","","",1
29158,378777,"FBI",2016-11-04,"UT","boiled turnip","","","",1
75130,301904,"USSS",2016-11-04,"WI",NA,"","","",NA
25935,35783,"DEA",2016-11-04,"AL",NA,"","","",NA
9317,309587,"IRS",2016-11-04,"MO","short period","","","",4
9317,309587,"IRS",2016-11-04,"MO","sir walter","","","",121
106271,310037,"ATF",2016-11-04,"HI","crawford feelings","","","",1
53260,121053,"USSS",2016-11-04,"WY","fair friend","","","",5
13923,129874,"ATF",2016-11-04,"VA","moderately clever","","","",1
33375,162480,"DOL",2016-11-04,"FL","excellent device","","","",1
135880,321447,"USSS",2016-11-04,"NY",NA,"","","",NA
118904,498173,"ICE",2016-11-04,"KS","admiral's lessons","","","",1
71726,206780,"USSS",2016-11-04,"WV",NA,"","","",NA
124081,399288,"USPIS",2016-11-04,"RI","respected stranger","","","",1
124081,399288,"USPIS",2016-11-04,"RI","silly wives","","","",1
99807,210090,"ATF",2016-11-04,"OH",NA,"","","",NA
87558,137387,"USSS",2016-11-04,"PA",NA,"","","",NA
2783,75178,"DEA",2016-11-04,"OH","delaford house","","","",1
2783,75178,"DEA",2016-11-04,"OH","silent walk","","","",1
113910,56523,"ATF",2016-11-04,"AR","dark eyes","","","",5
121363,207524,"DEA",2016-11-04,"MS","pretty sir","","","",3
121363,207524,"DEA",2016-11-04,"MS","sir walter","","","",121
97949,341938,"USSS",2016-11-04,"NC","dear father","","","",9
114901,233736,"IRS",2016-11-04,"IA","temper irritated","","","",1
122209,59558,"ICE",2016-11-04,"MO",NA,"","","",NA
58022,153537,"USSS",2016-11-04,"IA",NA,"","","",NA
91084,259999,"DEA",2016-11-04,"MI",NA,"","","",NA
96262,23274,"ICE",2016-11-04,"MA",NA,"","","",NA
82677,309492,"IRS",2016-11-04,"MN","lydia assisted","","","",1
115069,87509,"USPIS",2016-11-04,"HI","female manners","","","",1
82886,415641,"USSS",2016-11-04,"IA","safe respectable","","","",1
42878,62303,"ATF",2016-11-04,"WV","miss woodhouse","","","",172
103689,156799,"IRS",2016-11-04,"FL",NA,"","","",NA
79869,45468,"USSS",2016-11-04,"NV",NA,"","","",NA
102913,175598,"DOL",2016-11-04,"WI","louisa mary","","","",1
216,27044,"FBI",2016-11-04,"LA","thomas bertram","","","",5
30066,154873,"FBI",2016-11-04,"ID",NA,"","","",NA
94718,216428,"ICE",2016-11-04,"AR","modes till","","","",1
94718,216428,"ICE",2016-11-04,"AR","weather beaten","","","",2
48598,256927,"ICE",2016-11-04,"KS","question poor","","","",1
53219,20951,"ATF",2016-11-04,"OR","miss bertrams","","","",27
53219,20951,"ATF",2016-11-04,"OR","unquestionably follow","","","",1
27826,304746,"DEA",2016-11-04,"KY",NA,"","","",NA
88172,221263,"FBI",2016-11-04,"HI","jane fairfax's","","","",16
35819,37532,"ICE",2016-11-04,"OR","table set","","","",1
122795,295915,"ATF",2016-11-04,"WY","informed people","","","",2
102722,26161,"FBI",2016-11-04,"MI",NA,"","","",NA
24639,266741,"ICE",2016-11-04,"CA","spirited beginning","","","",1
71507,167588,"ICE",2016-11-04,"WV","putting forward","","","",2
71507,167588,"ICE",2016-11-04,"WV","grew angry","","","",2
141889,321619,"DOL",2016-11-04,"UT","complete victory","","","",1
108433,298789,"IRS",2016-11-04,"HI","elinor cried","","","",4
108433,298789,"IRS",2016-11-04,"HI","degree connected","","","",2
82111,72417,"FBI",2016-11-04,"KS",NA,"","","",NA
105440,189548,"DOL",2016-11-04,"NV","artlessly impressed","","","",1
105440,189548,"DOL",2016-11-04,"NV","past folly","","","",3
93309,163282,"DOL",2016-11-04,"ME","human nature","","","",22
93309,163282,"DOL",2016-11-04,"ME","miss fairfax","","","",118
93309,163282,"DOL",2016-11-04,"ME","weston engaged","","","",3
93309,163282,"DOL",2016-11-04,"ME","catherine lingering","","","",3
116609,173004,"DEA",2016-11-04,"RI","poor miss","","","",18
